customerId,orderDate
19,2010-05-14
19,2010-05-14
628,2009-05-29
287,2010-02-19
287,2010-02-19
287,2010-02-19
730,2009-04-04
173,2012-03-28
463,2011-04-07
540,2009-05-27
540,2009-05-27
531,2010-11-16
622,2009-11-17
622,2009-11-17
622,2009-11-17
140,2012-11-28
387,2011-03-03
650,2012-08-29
650,2012-08-29
706,2012-07-21
406,2012-03-28
406,2012-03-28
307,2010-06-10
307,2010-06-10
307,2010-06-10
239,2010-10-11
239,2010-10-11
239,2010-10-11
340,2012-04-28
363,2010-11-09
223,2010-05-18
182,2010-05-07
256,2011-02-08
58,2011-07-18
439,2011-01-20
439,2011-01-20
439,2011-01-20
156,2009-03-27
156,2009-03-27
156,2009-03-27
51,2012-05-20
204,2010-06-29
204,2010-06-29
741,2010-04-03
741,2010-04-03
244,2009-10-29
177,2010-04-15
117,2010-12-22
512,2011-10-29
512,2011-10-29
548,2010-09-26
537,2012-01-11
537,2012-01-11
114,2012-04-17
629,2011-10-09
465,2009-07-03
353,2011-07-03
79,2012-12-07
482,2009-03-30
482,2009-03-30
482,2009-03-30
762,2011-04-05
143,2012-11-21
31,2009-05-22
31,2009-05-22
596,2012-11-10
604,2010-08-17
604,2010-08-17
614,2011-12-10
614,2011-12-10
614,2011-12-10
158,2011-02-14
158,2011-02-14
158,2011-02-14
158,2011-02-14
83,2011-04-30
136,2009-03-01
136,2009-03-01
136,2009-03-01
375,2010-05-30
280,2010-04-06
436,2010-09-13
141,2009-11-23
197,2010-11-18
426,2010-10-16
167,2010-06-25
167,2010-06-25
167,2010-06-25
306,2012-01-13
408,2012-02-02
263,2009-03-01
709,2009-07-17
287,2009-12-18
236,2011-12-21
652,2012-05-03
462,2009-04-02
551,2012-10-01
551,2012-10-01
89,2009-10-09
89,2009-10-09
58,2010-06-15
755,2010-07-20
755,2010-07-20
755,2010-07-20
614,2009-04-26
425,2010-10-06
50,2009-05-27
44,2011-09-15
44,2011-09-15
44,2011-09-15
448,2011-04-09
448,2011-04-09
632,2010-10-20
429,2011-06-11
586,2009-09-25
586,2009-09-25
95,2012-02-08
95,2012-02-08
613,2010-09-15
69,2011-06-23
69,2011-06-23
663,2009-05-21
377,2012-04-24
126,2012-07-26
126,2012-07-26
354,2011-07-30
354,2011-07-30
324,2009-05-24
324,2009-05-24
324,2009-05-24
512,2010-10-22
105,2010-04-16
105,2010-04-16
105,2010-04-16
613,2011-07-05
618,2010-03-31
264,2010-12-07
264,2010-12-07
144,2012-01-16
144,2012-01-16
710,2011-03-13
710,2011-03-13
712,2010-11-03
306,2012-07-02
306,2012-07-02
306,2011-04-18
306,2011-04-18
716,2009-06-20
577,2010-09-15
433,2010-12-26
433,2010-12-26
362,2009-08-05
362,2009-08-05
362,2009-08-05
90,2009-05-11
149,2010-07-03
149,2010-07-03
149,2010-07-03
343,2010-08-27
61,2012-05-29
475,2010-11-19
475,2010-11-19
156,2009-08-16
27,2010-04-29
765,2012-10-27
405,2010-06-18
190,2009-03-13
343,2010-12-29
89,2011-02-16
89,2011-02-16
347,2011-08-08
347,2011-08-08
169,2012-10-28
43,2009-03-19
43,2009-03-19
47,2009-01-06
670,2009-01-06
259,2012-08-28
169,2011-04-11
169,2011-04-11
169,2011-04-11
169,2011-04-11
565,2009-04-28
565,2009-04-28
306,2012-12-11
306,2012-12-11
519,2011-01-09
267,2011-05-31
664,2011-08-09
664,2011-08-09
502,2010-07-18
502,2010-07-18
223,2012-03-12
535,2012-10-31
462,2010-01-14
33,2012-08-28
563,2011-05-05
82,2012-11-27
37,2012-12-21
37,2012-12-21
37,2012-12-21
639,2012-09-24
639,2012-09-24
109,2012-09-05
109,2012-09-05
357,2009-08-30
452,2010-11-06
238,2012-05-19
38,2012-06-29
176,2012-11-28
221,2010-07-25
86,2012-12-05
86,2012-12-05
513,2010-12-15
354,2012-08-10
762,2009-03-18
107,2012-11-26
471,2009-07-13
164,2011-10-31
341,2010-01-10
341,2010-01-10
494,2009-02-07
494,2009-02-07
49,2012-06-04
208,2012-07-27
545,2010-09-17
296,2009-07-06
296,2009-07-06
296,2009-07-06
613,2012-11-09
614,2009-07-12
614,2009-07-12
658,2010-09-20
257,2011-07-14
450,2012-06-01
450,2012-06-01
450,2012-06-01
617,2009-12-17
594,2011-04-08
594,2011-04-08
24,2011-06-23
310,2011-03-04
502,2009-11-21
20,2009-10-31
20,2009-10-31
20,2009-10-31
20,2009-10-31
745,2010-08-26
745,2010-08-26
745,2010-08-26
252,2011-01-02
239,2011-06-20
239,2011-06-20
335,2012-07-17
626,2010-07-25
708,2012-04-13
601,2012-08-22
601,2012-08-22
601,2012-08-22
490,2010-07-16
177,2011-03-15
177,2011-03-15
177,2011-03-15
248,2010-08-04
248,2010-08-04
248,2010-08-04
281,2012-04-17
281,2012-04-17
281,2012-04-17
528,2011-05-20
528,2011-05-20
386,2010-11-30
342,2010-11-23
342,2010-11-23
168,2009-07-06
168,2009-07-06
168,2009-07-06
168,2009-07-06
168,2009-07-06
168,2009-07-06
367,2010-01-22
368,2011-02-01
390,2009-08-22
390,2009-08-22
293,2009-03-14
293,2009-03-14
293,2009-03-14
514,2010-07-30
514,2010-07-30
717,2010-02-03
717,2010-02-03
343,2009-06-16
581,2010-08-16
171,2009-07-17
750,2009-08-07
684,2010-10-03
529,2012-09-17
551,2012-09-15
506,2009-08-02
72,2011-09-29
72,2011-09-29
11,2010-05-10
468,2010-05-11
734,2009-05-16
119,2011-03-26
119,2011-03-26
119,2011-03-26
16,2012-06-26
16,2012-06-26
16,2012-06-26
701,2011-08-10
701,2011-08-10
661,2011-01-26
446,2012-06-06
128,2009-03-06
604,2011-12-29
555,2012-02-06
91,2012-07-09
91,2012-07-09
91,2012-07-09
239,2012-12-03
662,2009-05-07
522,2009-12-06
522,2009-12-06
302,2011-04-22
302,2011-04-22
342,2010-05-06
87,2011-06-11
18,2009-01-26
18,2009-01-26
18,2009-01-26
125,2012-03-26
698,2011-03-14
526,2012-12-11
526,2012-12-11
407,2010-03-01
125,2012-11-18
125,2012-11-18
225,2012-06-23
225,2012-06-23
131,2010-04-09
402,2011-08-09
405,2012-08-14
184,2010-01-18
153,2012-07-16
153,2012-07-16
153,2012-07-16
140,2009-11-21
163,2011-01-29
481,2012-04-29
754,2009-07-28
754,2009-07-28
448,2011-04-15
448,2011-04-15
1,2009-06-04
1,2009-06-04
181,2012-03-17
181,2012-03-17
181,2012-03-17
48,2012-03-05
676,2011-05-07
542,2011-09-15
542,2011-09-15
560,2012-03-10
560,2012-03-10
279,2010-09-30
177,2009-12-06
177,2009-12-06
290,2010-01-10
290,2010-01-10
30,2012-06-28
30,2012-06-28
580,2012-02-17
580,2012-02-17
625,2012-11-15
625,2012-11-15
625,2012-11-15
346,2009-01-23
533,2011-05-27
499,2010-09-06
610,2010-07-16
662,2012-03-19
344,2009-06-10
185,2009-04-24
185,2009-04-24
329,2011-03-23
537,2011-08-20
121,2010-05-26
292,2010-10-19
95,2011-11-07
634,2009-07-26
634,2009-07-26
502,2011-01-27
502,2011-01-27
502,2011-01-27
502,2011-01-27
681,2010-01-26
239,2011-03-29
239,2011-03-29
638,2011-12-17
293,2010-03-11
104,2011-09-25
104,2011-09-25
445,2009-12-16
609,2011-01-05
609,2011-01-05
85,2009-08-23
85,2009-08-23
516,2010-09-21
378,2009-07-20
378,2009-07-20
485,2011-12-18
385,2010-10-30
385,2010-10-30
513,2009-06-29
652,2010-02-19
159,2010-12-01
159,2010-12-01
159,2010-12-01
221,2011-01-25
221,2011-01-25
215,2009-02-04
215,2009-02-04
215,2009-02-04
212,2012-10-15
216,2010-08-20
214,2010-01-20
214,2010-01-20
214,2010-01-20
754,2010-05-25
754,2010-05-25
625,2011-01-03
556,2011-03-30
579,2011-12-01
579,2011-12-01
182,2012-11-06
479,2010-09-17
576,2011-05-21
576,2011-05-21
69,2012-08-21
399,2012-02-24
465,2010-12-02
465,2010-12-02
465,2010-12-02
47,2011-11-19
376,2011-11-19
124,2009-06-12
370,2012-05-09
370,2012-05-09
453,2010-12-03
453,2010-12-03
295,2011-03-26
547,2012-11-26
475,2011-12-18
684,2011-06-06
725,2009-02-06
78,2012-01-05
78,2012-01-05
688,2012-09-22
339,2009-05-25
334,2012-05-23
334,2012-05-23
741,2009-05-21
320,2012-10-14
320,2012-10-14
364,2009-04-04
21,2012-10-02
21,2012-10-02
520,2012-04-24
520,2012-04-24
265,2011-04-28
494,2009-08-05
405,2009-05-22
569,2011-07-22
121,2009-01-13
234,2012-12-30
39,2012-07-09
611,2012-08-18
330,2009-03-12
330,2009-03-12
132,2009-01-05
658,2011-03-05
309,2011-08-01
538,2010-07-29
538,2010-07-29
85,2012-05-29
85,2012-05-29
281,2012-02-25
412,2009-08-06
412,2009-08-06
570,2012-09-02
570,2012-09-02
712,2011-01-16
767,2011-04-26
342,2012-05-12
64,2010-12-30
237,2012-03-03
237,2012-03-03
477,2012-04-07
713,2012-09-01
271,2011-02-24
463,2009-09-04
463,2009-09-04
463,2009-09-04
463,2009-09-04
296,2012-07-19
296,2012-07-19
393,2010-11-23
393,2010-11-23
393,2010-11-23
235,2010-05-06
235,2010-05-06
580,2009-09-14
476,2010-01-02
476,2010-01-02
388,2012-08-07
457,2011-04-22
461,2010-06-08
173,2012-04-17
211,2009-11-20
211,2009-11-20
417,2009-04-22
417,2009-04-22
494,2010-09-04
639,2009-09-27
639,2009-09-27
765,2011-05-04
232,2012-09-02
232,2012-09-02
771,2012-06-22
3,2009-10-07
3,2009-10-07
614,2012-09-14
99,2010-08-20
125,2011-06-16
539,2010-06-27
539,2010-06-27
38,2012-01-24
577,2010-02-12
670,2012-11-25
42,2012-10-16
256,2012-10-29
379,2011-10-26
457,2011-07-04
457,2011-07-04
457,2011-07-04
214,2009-10-11
214,2009-10-11
226,2011-11-19
226,2011-11-19
671,2010-01-16
671,2010-01-16
293,2011-11-20
293,2011-11-20
256,2009-12-19
256,2009-12-19
620,2011-07-16
362,2010-08-03
615,2012-06-29
360,2012-06-12
765,2010-09-12
765,2010-09-12
423,2011-06-27
125,2009-07-30
508,2011-03-19
505,2010-12-02
505,2010-12-02
340,2012-10-30
340,2012-10-30
470,2012-02-19
409,2012-07-29
409,2012-07-29
629,2012-05-26
629,2012-05-26
651,2009-11-07
67,2010-07-28
594,2009-10-18
594,2009-10-18
594,2009-10-18
634,2010-07-15
522,2011-08-08
522,2011-08-08
512,2009-07-12
254,2010-07-22
423,2009-11-05
418,2010-10-13
284,2011-04-12
464,2012-06-19
464,2012-06-19
290,2009-12-30
290,2009-12-30
290,2009-12-30
357,2011-11-28
357,2011-11-28
66,2011-09-15
66,2011-09-15
66,2011-09-15
406,2011-12-11
406,2011-12-11
688,2009-06-11
544,2012-07-30
544,2012-07-30
401,2009-03-21
30,2010-02-21
729,2011-04-21
729,2011-04-21
536,2011-01-28
536,2011-01-28
645,2011-06-20
173,2012-03-20
240,2009-10-21
30,2009-09-04
30,2009-09-04
30,2009-09-04
30,2009-09-04
428,2009-10-30
398,2009-07-10
398,2009-07-10
290,2010-11-27
733,2010-11-01
453,2012-09-29
420,2011-12-22
187,2012-03-18
574,2012-12-19
51,2010-08-18
51,2010-08-18
406,2009-09-29
764,2012-08-03
148,2010-08-21
66,2010-06-06
104,2011-03-03
685,2009-02-06
738,2012-12-27
738,2012-12-27
738,2012-12-27
92,2012-05-10
92,2012-05-10
92,2012-05-10
110,2009-05-23
110,2009-05-23
573,2012-01-25
563,2010-07-23
563,2010-07-23
56,2010-04-07
657,2011-09-19
77,2011-04-29
73,2012-01-08
73,2012-01-08
73,2012-01-08
333,2011-07-24
520,2010-03-06
669,2012-06-12
718,2009-06-21
354,2009-03-15
376,2009-08-01
274,2011-05-15
274,2011-05-15
534,2012-04-27
534,2012-04-27
368,2009-09-29
669,2009-04-06
710,2012-12-10
710,2012-12-10
218,2009-11-07
710,2009-02-05
731,2010-06-04
760,2011-11-22
760,2011-11-22
219,2009-08-15
509,2010-04-08
706,2011-05-20
706,2011-05-20
706,2011-05-20
189,2010-06-25
189,2010-06-25
189,2010-06-25
189,2010-06-25
172,2012-03-28
172,2012-03-28
736,2012-08-30
736,2012-08-30
637,2012-04-28
171,2010-12-30
482,2009-07-05
482,2009-07-05
537,2011-12-31
673,2010-11-22
673,2010-11-22
39,2010-03-15
263,2012-08-12
626,2011-02-16
626,2011-02-16
652,2011-12-01
652,2011-12-01
652,2011-12-01
652,2011-12-01
652,2011-12-01
242,2012-02-08
432,2009-03-11
432,2009-03-11
432,2009-03-11
472,2011-12-31
758,2012-05-30
758,2012-05-30
42,2010-02-04
42,2010-02-04
247,2011-09-11
4,2011-10-08
192,2012-07-25
192,2012-07-25
492,2010-05-21
716,2010-08-18
559,2010-03-02
651,2011-06-04
336,2012-05-06
336,2012-05-06
336,2012-05-06
508,2011-09-08
694,2011-09-14
635,2011-11-19
635,2011-11-19
162,2012-08-05
146,2012-09-30
146,2012-09-30
54,2012-09-12
54,2012-09-12
225,2009-09-16
225,2009-09-16
69,2010-11-06
638,2011-10-18
638,2011-10-18
440,2011-05-20
440,2011-05-20
458,2012-03-02
335,2010-12-08
148,2010-02-23
148,2010-02-23
462,2011-01-31
462,2011-01-31
422,2009-04-10
371,2009-05-12
371,2009-05-12
173,2010-02-26
173,2010-02-26
165,2009-11-13
165,2009-11-13
746,2012-03-14
424,2009-04-09
424,2009-04-09
424,2009-04-09
44,2010-02-01
551,2010-11-30
118,2011-08-12
118,2011-08-12
52,2011-03-10
735,2009-09-01
285,2012-02-08
347,2011-07-07
219,2011-10-30
613,2011-09-15
613,2011-09-15
613,2011-09-15
145,2012-07-30
323,2011-02-06
266,2010-09-24
554,2010-01-26
554,2010-01-26
123,2010-11-24
123,2010-11-24
204,2011-09-05
250,2010-04-22
694,2010-03-04
751,2011-09-19
201,2011-10-26
272,2010-08-03
540,2010-09-20
238,2010-12-04
238,2010-12-04
238,2010-12-04
217,2012-10-19
217,2012-10-19
165,2010-05-04
555,2011-09-02
555,2011-09-02
555,2011-09-02
587,2012-10-20
587,2012-10-20
587,2012-10-20
34,2011-09-15
348,2010-01-26
313,2010-01-28
261,2011-03-04
261,2011-03-04
165,2009-01-12
537,2009-07-03
316,2012-09-16
625,2010-09-05
220,2011-06-29
220,2011-06-29
723,2011-07-13
194,2011-10-13
398,2010-03-26
599,2010-09-07
722,2010-02-26
722,2010-02-26
392,2011-09-03
148,2012-02-07
148,2012-02-07
709,2011-07-07
709,2011-07-07
534,2009-05-05
731,2012-04-10
494,2010-06-08
494,2010-06-08
494,2010-06-08
286,2010-10-07
286,2010-10-07
286,2010-10-07
395,2009-06-14
395,2009-06-14
135,2009-10-10
99,2011-03-19
638,2010-04-08
638,2010-04-08
638,2010-04-08
605,2010-09-14
605,2010-09-14
605,2010-09-14
174,2011-05-08
2,2009-12-12
544,2010-09-02
544,2010-09-02
257,2010-08-26
71,2009-05-21
71,2009-05-21
447,2009-05-13
37,2012-01-26
438,2009-07-30
438,2009-07-30
532,2009-09-25
532,2009-09-25
98,2009-06-15
98,2009-06-15
98,2009-06-15
130,2012-07-09
692,2012-02-08
300,2012-12-19
594,2009-01-22
684,2009-01-22
648,2012-07-11
608,2009-02-23
571,2009-03-13
571,2009-03-13
656,2009-11-04
388,2010-12-31
329,2010-01-14
537,2009-01-10
537,2009-01-10
205,2009-03-04
379,2012-05-22
307,2010-08-01
125,2011-08-07
633,2009-03-27
686,2010-05-21
686,2010-05-21
276,2012-06-29
276,2012-06-29
225,2009-11-03
225,2009-11-03
225,2009-11-03
530,2012-02-07
623,2009-10-31
510,2009-09-24
723,2009-01-05
723,2009-01-05
723,2009-01-05
353,2012-12-28
209,2012-08-06
759,2010-05-30
759,2010-05-30
15,2009-03-15
724,2010-03-08
724,2010-03-08
167,2012-01-12
615,2009-08-26
379,2010-04-27
379,2010-04-27
379,2010-04-27
601,2010-06-30
601,2010-06-30
308,2010-06-22
542,2012-08-28
725,2011-08-23
72,2011-03-20
72,2011-03-20
187,2011-12-07
187,2011-12-07
4,2012-01-22
4,2012-01-22
185,2009-11-12
483,2012-12-27
483,2012-12-27
18,2009-10-19
557,2011-10-12
493,2011-01-18
493,2011-01-18
541,2010-04-27
296,2009-03-14
59,2011-08-15
735,2009-10-08
379,2009-04-21
540,2011-10-03
540,2011-10-03
49,2012-08-10
49,2012-08-10
723,2011-02-28
723,2011-02-28
40,2012-04-29
40,2012-04-29
121,2010-08-28
612,2009-02-06
612,2009-02-06
31,2011-02-10
213,2009-01-01
626,2010-11-04
626,2010-11-04
626,2010-11-04
467,2011-04-02
467,2011-04-02
467,2011-04-02
673,2011-03-31
633,2010-09-24
633,2010-09-24
730,2012-03-31
661,2010-10-24
661,2010-10-24
248,2009-04-28
2,2011-07-22
2,2011-07-22
2,2011-07-22
254,2012-04-05
72,2011-11-10
72,2011-11-10
628,2012-04-15
367,2009-08-24
367,2009-08-24
225,2011-05-28
328,2012-06-14
255,2012-06-11
488,2010-04-30
488,2010-04-30
488,2010-04-30
271,2012-10-09
271,2012-10-09
585,2010-07-21
585,2010-07-21
715,2009-07-09
715,2009-07-09
593,2012-11-28
593,2012-11-28
593,2012-11-28
152,2011-12-04
604,2011-09-19
558,2010-05-12
558,2010-05-12
167,2009-01-10
507,2011-02-05
555,2012-01-02
662,2010-01-03
662,2010-01-03
662,2010-01-03
662,2010-01-03
337,2012-01-16
337,2012-01-16
554,2011-03-08
477,2010-05-12
477,2010-05-12
239,2010-04-11
656,2009-03-31
164,2011-07-23
164,2011-07-23
136,2010-02-24
441,2011-10-20
677,2010-01-20
677,2010-01-20
677,2010-01-20
688,2009-07-31
688,2009-07-31
688,2009-07-31
688,2009-07-31
688,2009-07-31
105,2012-06-28
495,2012-12-29
495,2012-12-29
143,2012-05-29
143,2012-05-29
143,2012-05-29
514,2009-04-10
290,2012-12-29
44,2012-05-29
322,2012-01-20
315,2011-06-13
315,2011-06-13
248,2009-08-06
385,2011-12-03
741,2012-03-28
741,2012-03-28
744,2012-11-28
418,2009-04-10
470,2009-07-28
578,2009-07-02
578,2009-07-02
402,2011-10-02
402,2011-10-02
402,2011-10-02
573,2011-06-30
573,2011-06-30
499,2009-01-24
499,2009-01-24
765,2009-08-16
18,2012-08-12
549,2010-06-10
549,2010-06-10
299,2009-08-25
299,2009-08-25
299,2009-08-25
94,2011-10-03
581,2012-08-11
154,2009-04-27
295,2010-11-17
295,2010-11-17
384,2011-11-18
384,2011-11-18
384,2011-11-18
384,2011-11-18
193,2010-05-02
332,2011-01-13
583,2009-09-17
583,2009-09-17
354,2012-04-06
354,2012-04-06
354,2012-04-06
354,2012-04-06
77,2010-09-29
159,2012-02-15
159,2012-02-15
737,2010-02-22
737,2010-02-22
770,2010-04-09
120,2010-09-23
120,2010-09-23
540,2012-12-27
88,2011-06-14
88,2011-06-14
385,2012-02-09
385,2012-02-09
174,2011-04-15
128,2012-09-07
128,2012-09-07
128,2012-09-07
606,2012-09-19
409,2011-04-23
128,2011-07-03
128,2011-07-03
565,2010-06-03
362,2012-01-16
478,2012-03-13
88,2009-06-22
757,2009-05-25
42,2011-04-17
418,2011-12-30
418,2011-12-30
460,2009-07-24
87,2010-03-22
299,2010-04-06
478,2010-06-16
376,2012-07-03
376,2012-07-03
376,2012-07-03
231,2010-08-03
231,2010-08-03
468,2012-07-22
107,2009-03-21
107,2009-03-21
218,2011-02-05
130,2011-11-25
130,2011-11-25
501,2010-06-26
611,2009-09-24
128,2011-07-14
357,2012-03-29
64,2012-06-08
524,2009-12-12
564,2009-09-13
589,2012-04-25
45,2011-06-19
261,2009-12-04
142,2012-06-16
212,2010-09-07
212,2010-09-07
521,2010-10-20
177,2012-03-23
104,2012-03-22
16,2012-11-07
500,2011-02-07
12,2009-08-14
258,2010-03-13
258,2010-03-13
468,2011-01-06
468,2011-01-06
594,2012-07-11
684,2012-07-11
677,2011-07-03
425,2009-06-12
370,2012-10-05
510,2009-01-03
510,2009-01-03
167,2010-10-15
167,2010-10-15
167,2010-10-15
167,2010-10-15
684,2011-06-13
535,2012-03-20
507,2009-02-01
740,2012-09-01
136,2011-12-17
436,2009-01-08
316,2010-08-16
697,2011-08-06
611,2012-06-17
225,2010-12-12
225,2010-12-12
225,2010-12-12
219,2010-10-04
69,2011-01-29
368,2009-04-19
266,2012-07-16
556,2010-06-07
267,2009-10-04
150,2009-02-26
150,2009-02-26
558,2010-05-05
558,2010-05-05
471,2011-08-26
471,2011-08-26
140,2009-09-30
179,2011-12-07
179,2011-12-07
457,2010-03-21
691,2012-04-26
316,2010-01-29
441,2009-01-31
441,2009-01-31
441,2009-01-31
702,2012-05-21
702,2012-05-21
616,2012-05-21
571,2011-03-24
571,2011-03-24
680,2010-08-30
211,2010-03-21
211,2010-03-21
336,2012-05-03
172,2012-10-18
513,2012-07-10
513,2012-07-10
110,2012-04-28
42,2009-04-17
643,2010-06-09
123,2012-07-07
404,2009-08-15
347,2012-12-25
407,2011-02-06
407,2011-02-06
256,2012-10-30
256,2012-10-30
603,2011-11-26
603,2011-11-26
603,2011-11-26
603,2011-11-26
617,2009-02-26
424,2011-07-26
586,2011-07-01
11,2009-01-14
11,2009-01-14
11,2009-01-14
11,2009-01-14
57,2011-07-25
57,2011-07-25
348,2012-08-05
348,2012-08-05
147,2012-02-10
278,2010-02-08
278,2010-02-08
263,2011-04-25
23,2011-05-10
23,2011-05-10
99,2011-03-26
99,2011-03-26
58,2011-09-13
254,2012-09-05
741,2012-09-27
741,2012-09-27
741,2012-09-27
750,2009-12-28
401,2009-11-25
27,2012-07-25
374,2010-11-25
447,2010-12-26
447,2010-12-26
540,2009-05-08
421,2012-05-07
421,2012-05-07
141,2009-07-03
141,2009-07-03
405,2012-07-16
405,2012-07-16
565,2011-09-27
502,2011-04-09
694,2011-05-01
107,2010-09-21
321,2009-05-14
648,2011-07-27
648,2011-07-27
4,2010-08-21
471,2010-09-26
743,2010-06-21
119,2012-05-12
540,2010-07-07
104,2012-09-22
104,2012-09-22
104,2012-09-22
104,2012-09-22
711,2009-01-16
711,2009-01-16
507,2010-11-01
507,2010-11-01
271,2011-06-22
99,2010-07-14
99,2010-07-14
759,2012-10-24
643,2011-02-15
643,2011-02-15
316,2010-09-14
316,2010-09-14
755,2012-11-19
755,2012-11-19
573,2009-07-15
573,2009-07-15
158,2011-02-07
158,2011-02-07
209,2010-11-29
544,2010-07-25
544,2010-07-25
701,2010-10-23
371,2009-02-10
399,2012-02-16
399,2012-02-16
399,2012-02-16
399,2012-02-16
529,2011-10-28
148,2009-08-24
245,2009-01-21
145,2011-02-01
645,2011-06-09
772,2012-01-27
32,2009-04-08
385,2012-08-18
398,2009-03-26
398,2009-03-26
148,2009-09-26
435,2010-08-21
435,2010-08-21
225,2012-08-29
540,2011-09-24
540,2011-09-24
540,2011-09-24
540,2011-09-24
684,2011-07-29
440,2010-08-22
620,2010-08-28
551,2012-10-03
636,2012-11-23
636,2012-11-23
636,2012-11-23
518,2011-04-20
15,2012-08-18
15,2012-08-18
87,2010-10-18
185,2012-08-01
395,2011-03-20
23,2010-06-01
23,2010-06-01
43,2009-05-01
78,2010-05-06
78,2010-05-06
72,2012-05-11
72,2012-05-11
667,2011-11-05
62,2009-08-05
652,2012-11-15
149,2012-08-26
306,2011-06-27
338,2010-10-15
338,2010-10-15
338,2010-10-15
226,2009-10-17
350,2010-08-04
350,2010-08-04
330,2011-11-28
505,2010-05-25
505,2010-05-25
606,2012-03-08
606,2012-03-08
352,2011-06-26
559,2012-11-11
559,2012-11-11
335,2009-01-10
275,2012-01-04
275,2012-01-04
684,2011-07-27
621,2011-07-23
621,2011-07-23
368,2012-03-21
368,2012-03-21
666,2010-06-05
666,2010-06-05
94,2010-08-28
94,2010-08-28
555,2011-07-11
272,2009-09-17
272,2009-09-17
250,2011-08-11
138,2011-08-20
138,2011-08-20
590,2010-08-11
407,2012-11-07
471,2010-03-09
195,2012-09-16
195,2012-09-16
444,2011-05-19
178,2009-01-09
178,2009-01-09
178,2009-01-09
473,2010-11-27
473,2010-11-27
623,2012-09-09
627,2011-05-26
115,2011-10-19
115,2011-10-19
683,2010-01-29
30,2009-01-16
30,2009-01-16
304,2010-07-28
228,2009-05-21
659,2011-07-31
659,2011-07-31
315,2010-07-16
6,2011-07-02
503,2012-10-22
503,2012-10-22
156,2011-08-13
368,2009-12-18
736,2010-09-06
736,2010-09-06
591,2009-11-08
591,2009-11-08
591,2009-11-08
591,2009-11-08
634,2012-09-15
634,2012-09-15
608,2011-05-07
87,2009-06-29
625,2011-12-18
625,2011-12-18
94,2010-05-18
723,2009-10-29
634,2011-07-27
634,2011-07-27
164,2011-06-25
490,2009-03-18
490,2009-03-18
120,2011-05-12
120,2011-05-12
603,2012-09-13
603,2012-09-13
530,2011-10-28
530,2011-10-28
520,2010-07-20
520,2010-07-20
165,2011-02-05
493,2011-10-05
493,2011-10-05
284,2009-02-16
284,2009-02-16
181,2009-06-17
742,2011-12-02
579,2012-03-12
700,2011-11-19
700,2011-11-19
596,2009-07-17
566,2010-05-05
639,2012-05-23
632,2009-12-26
14,2012-12-14
633,2011-07-02
633,2011-07-02
717,2010-12-27
380,2010-11-25
380,2010-11-25
690,2010-02-02
690,2010-02-02
690,2010-02-02
217,2012-10-14
217,2012-10-14
388,2012-02-18
719,2010-10-20
719,2010-10-20
61,2009-11-25
440,2011-11-09
661,2009-07-15
661,2009-07-15
661,2009-07-15
143,2010-11-04
615,2010-08-30
615,2010-08-30
365,2012-08-19
3,2012-11-01
600,2009-11-05
600,2009-11-05
345,2012-02-15
345,2012-02-15
493,2009-01-07
10,2010-07-23
10,2010-07-23
10,2010-07-23
68,2012-11-01
135,2010-10-31
140,2012-08-07
686,2009-05-20
686,2009-05-20
250,2012-10-10
250,2012-10-10
450,2012-04-18
418,2010-10-31
418,2010-10-31
418,2010-10-31
270,2009-01-05
563,2009-07-29
563,2009-07-29
80,2012-12-09
80,2012-12-09
80,2012-12-09
468,2011-12-19
514,2009-03-24
440,2011-07-18
288,2011-03-31
749,2010-09-23
148,2011-02-04
321,2012-02-02
321,2012-02-02
285,2010-10-24
285,2010-10-24
82,2010-10-08
322,2011-03-18
322,2011-03-18
65,2011-09-15
65,2011-09-15
199,2009-06-25
711,2012-05-22
545,2012-08-19
545,2012-08-19
193,2009-08-27
193,2009-08-27
193,2009-08-27
193,2009-08-27
416,2011-12-16
416,2011-12-16
416,2011-12-16
486,2012-09-15
486,2012-09-15
482,2010-03-21
613,2012-03-29
572,2011-11-18
572,2011-11-18
282,2009-11-03
465,2009-02-01
441,2009-07-04
41,2009-11-16
603,2009-10-28
265,2009-02-15
130,2010-05-07
428,2009-01-21
428,2009-01-21
428,2009-01-21
525,2011-12-16
525,2011-12-16
353,2012-09-09
353,2012-09-09
47,2011-06-21
353,2011-06-21
353,2011-06-21
485,2010-08-27
465,2012-07-07
334,2009-01-17
680,2009-03-27
680,2009-03-27
680,2009-03-27
680,2009-03-27
57,2012-10-26
57,2012-10-26
57,2012-10-26
193,2011-01-10
26,2012-03-03
26,2012-03-03
26,2012-03-03
137,2012-07-26
632,2011-05-02
632,2011-05-02
194,2010-02-15
194,2010-02-15
349,2010-01-09
142,2011-02-24
142,2011-02-24
504,2012-01-26
504,2012-01-26
165,2012-09-16
328,2010-12-17
328,2010-12-17
438,2010-09-29
374,2009-04-14
411,2009-01-24
88,2012-05-31
88,2012-05-31
232,2012-08-24
232,2012-08-24
267,2010-02-19
625,2011-07-15
698,2009-08-05
427,2011-01-25
445,2009-02-15
445,2009-02-15
738,2010-06-19
555,2010-11-24
638,2011-11-12
638,2011-11-12
316,2010-11-21
674,2010-08-03
72,2012-04-27
584,2012-02-13
584,2012-02-13
547,2012-08-28
660,2009-11-20
660,2009-11-20
